S1_ALL_ID,S1_ALL_S1_F1_RA,S1_ALL_S1_F1_DEC,S1_ALL_S1_F1_MAG1_1,S1_ALL_S1_F1_ERR1_1,S1_ALL_S1_F3_ID,S1_ALL_S1_F3_RA,S1_ALL_S1_F3_DEC,S1_ALL_S1_F3_MAG1_3,S1_ALL_S1_F3_ERR1_3,S1_ALL_S1_F4_ID,S1_ALL_S1_F4_RA,S1_ALL_S1_F4_DEC,S1_ALL_S1_F4_MAG1_4,S1_ALL_S1_F4_ERR1_4,S1_ALL_Separation_S1_F3_S1_F1,S1_ALL_Separation_S1_F4_S1_F1,S1_ALL_Separation_S1_F4_S1_F3,S1_ALL_Separation_max,S1_ALL_ncat,S1_ALL_dist_bayesfactor,S1_ALL_dist_bayesfactor_corrected,S1_ALL_dist_post,S1_ALL_p_single,S1_ALL_p_any,S1_ALL_p_i,S1_ALL_match_flag,S1_ALL_36_asn,S1_ALL_RA,S1_ALL_DEC,S2_ALL_ID,S2_ALL_S2_F1_RA,S2_ALL_S2_F1_DEC,S2_ALL_S2_F1_MAG2_1,S2_ALL_S2_F1_ERR2_1,S2_ALL_S2_F3_ID,S2_ALL_S2_F3_RA,S2_ALL_S2_F3_DEC,S2_ALL_S2_F3_MAG2_3,S2_ALL_S2_F3_ERR2_3,S2_ALL_S2_F4_ID,S2_ALL_S2_F4_RA,S2_ALL_S2_F4_DEC,S2_ALL_S2_F4_MAG2_4,S2_ALL_S2_F4_ERR2_4,S2_ALL_Separation_S2_F3_S2_F1,S2_ALL_Separation_S2_F4_S2_F1,S2_ALL_Separation_S2_F4_S2_F3,S2_ALL_Separation_max,S2_ALL_ncat,S2_ALL_dist_bayesfactor,S2_ALL_dist_bayesfactor_corrected,S2_ALL_dist_post,S2_ALL_p_single,S2_ALL_p_any,S2_ALL_p_i,S2_ALL_match_flag,S2_ALL_45_asn,S2_ALL_RA,S2_ALL_DEC,Separation_S2_ALL_S1_ALL,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'8043',10.6592601,40.88613989,17.04550491,0.0534,'12388',10.65929958,40.88612522,17.91750491,0.0935,'-99',-99,-99,-99,-99,0.11972765,nan,nan,0.11972765,2,12.473213,12.473213,0.99001884,0.99001884,0.99001884,1,1,2,10.65927984,40.886132555,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8048',10.67789459,40.84778923,16.12650491,0.0411,'8280',10.67788197,40.84776771,16.18550491,0.0492,'-99',-99,-99,-99,-99,0.084752604,nan,nan,0.084752604,2,12.550861,12.550861,0.9916393,0.9916393,0.9916393,1,1,2,10.67788828,40.84777847,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8050',10.65892981,40.89595214,17.98150491,0.0705,'-99',-99,-99,-99,-99,'8197',10.65896163,40.895987,18.04350491,0.0908,nan,0.1524698,nan,0.1524698,2,12.376449,12.376449,0.9876997,0.9876997,0.9876997,1,1,2,10.65894572,40.89596957,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8055',10.67319113,40.76843186,17.91650491,0.0434,'5675',10.67318958,40.76840505,18.01250491,0.0736,'-99',-99,-99,-99,-99,0.096608475,nan,nan,0.096608475,2,12.527516,12.527516,0.9911817,0.9911817,0.9911817,1,1,2,10.673190355,40.768418455,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8075',10.68306717,40.85464922,15.48450491,0.0877,'-99',-99,-99,-99,-99,'8255',10.68300708,40.85462035,15.38350491,0.0712,nan,0.19383964,nan,0.19383964,2,12.220898,12.220898,0.98249453,0.98249453,0.98249453,1,1,2,10.683037125,40.854634785,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8091',10.65611936,40.88770167,16.83350491,0.0578,'4402',10.65608086,40.88766252,16.89050491,0.0634,'-99',-99,-99,-99,-99,0.17562203,nan,nan,0.17562203,2,12.293976,12.293976,0.9849959,0.9849959,0.9849959,1,1,2,10.65610011,40.887682095,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8093',10.66562707,40.75519237,18.70350491,0.1321,'-99',-99,-99,-99,-99,'4157',10.66561082,40.75521549,18.54650491,0.073,nan,0.09429371,nan,0.09429371,2,12.532314,12.532314,0.9913769,0.9913769,0.99428093,0.6612863,1,2,10.665618945,40.75520393,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8098',10.6297578,40.82571468,17.66450491,0.0725,'-99',-99,-99,-99,-99,'9772',10.629705,40.82570574,17.95050491,0.0912,nan,0.14739062,nan,0.14739062,2,12.392985,12.392985,0.98815376,0.98815376,0.98815376,1,1,2,10.6297314,40.82571021,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8100',10.68070968,40.76861766,18.78650491,0.1044,'-99',-99,-99,-99,-99,'813',10.68071878,40.76863501,18.56650491,0.0651,nan,0.06720737,nan,0.06720737,2,12.579809,12.579809,0.99226326,0.99226326,0.99226326,1,1,2,10.68071423,40.768626335,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8103',10.70856777,40.74124499,18.44250491,0.0762,'2768',10.70856226,40.74128449,19.04450491,0.0827,'8440',10.70855133,40.7412953,18.73350491,0.0471,0.142992,0.1865845,0.049022898,0.1865845,3,24.965256,24.965256,0.9999038,0.9999038,0.9873337,0.9862159,1,3,10.7085604533333,40.7412749266667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8113',10.7500189,40.74093877,18.58150491,0.0534,'-99',-99,-99,-99,-99,'1172',10.74997707,40.74096494,18.50850491,0.0517,nan,0.14796531,nan,0.14796531,2,12.391142,12.391142,0.988104,0.988104,0.99369663,0.52688956,1,2,10.749997985,40.740951855,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8114',10.74356952,40.75229501,18.44350491,0.0574,'9291',10.7435294,40.75227123,18.27350491,0.039,'-99',-99,-99,-99,-99,0.1389241,nan,nan,0.1389241,2,12.419304,12.419304,0.9887146,0.9887146,0.9887146,1,1,2,10.74354946,40.75228312,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8138',10.64678375,40.81258709,18.47050491,0.1072,'9957',10.64673941,40.81255491,18.24950491,0.0846,'-99',-99,-99,-99,-99,0.16738048,nan,nan,0.16738048,2,12.324668,12.324668,0.98600537,0.98600537,0.98600537,1,1,2,10.64676158,40.812571,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8148',10.64566885,40.89518537,18.57950491,0.1079,'-99',-99,-99,-99,-99,'7770',10.64567845,40.89520854,16.44350491,0.0286,nan,0.0874073,nan,0.0874073,2,12.545899,12.545899,0.9916402,0.9916402,0.9916402,1,1,2,10.64567365,40.895196955,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8150',10.7000958,40.90227196,17.11950491,0.0382,'10259',10.70004791,40.9022861,17.39950491,0.0443,'-99',-99,-99,-99,-99,0.13989748,nan,nan,0.13989748,2,12.416358,12.416358,0.98863864,0.98863864,0.98863864,1,1,2,10.700071855,40.90227903,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8154',10.6285242,40.82336325,17.46250491,0.074,'11186',10.62853744,40.82337342,17.41850491,0.0736,'-99',-99,-99,-99,-99,0.051394455,nan,nan,0.051394455,2,12.600172,12.600172,0.99253,0.99253,0.99253,1,1,2,10.62853082,40.823368335,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8157',10.69324466,40.73818965,18.21450491,0.1063,'783',10.69318946,40.73815903,18.66550491,0.0792,'-99',-99,-99,-99,-99,0.18660773,nan,nan,0.18660773,2,12.250771,12.250771,0.98345244,0.98345244,0.98345244,1,1,2,10.69321706,40.73817434,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8164',10.6734944,40.78369344,18.09350491,0.0886,'-99',-99,-99,-99,-99,'5673',10.67344414,40.78367568,18.06450491,0.097,nan,0.15118589,nan,0.15118589,2,12.380682,12.380682,0.9878175,0.9878175,0.9878175,1,1,2,10.67346927,40.78368456,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8165',10.59921067,40.88433424,17.60050491,0.0805,'-99',-99,-99,-99,-99,'8578',10.5991689,40.8843338,17.84050491,0.0793,nan,0.11369715,nan,0.11369715,2,12.488497,12.488497,0.9904702,0.9904702,0.9904702,1,1,2,10.599189785,40.88433402,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8169',10.72063259,40.72369383,18.66250491,0.0747,'9171',10.72060322,40.72367729,18.42050491,0.0563,'8446',10.72056345,40.72367948,18.29750491,0.0577,0.09983183,0.19558151,0.10879107,0.19558151,3,24.947954,24.947954,0.99989986,0.99989986,0.989591,0.983669,1,3,10.7205997533333,40.7236835333333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8172',10.70096246,40.75486895,18.27250491,0.0638,'4453',10.70100139,40.75489024,18.74950491,0.0862,'-99',-99,-99,-99,-99,0.13093883,nan,nan,0.13093883,2,12.442701,12.442701,0.98930013,0.98930013,0.98930013,1,1,2,10.700981925,40.754879595,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8187',10.67024572,40.81002369,18.41050491,0.0922,'8407',10.67020968,40.81001819,18.74550491,0.1283,'-99',-99,-99,-99,-99,0.10017697,nan,nan,0.10017697,2,12.519892,12.519892,0.9910269,0.9910269,0.9910269,1,1,2,10.6702277,40.81002094,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8194',10.69835757,40.77733831,18.69650491,0.0688,'8543',10.69836531,40.77736193,18.77950491,0.0783,'-99',-99,-99,-99,-99,0.08761082,nan,nan,0.08761082,2,12.545513,12.545513,0.99153656,0.99153656,0.99153656,1,1,2,10.69836144,40.77735012,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8197',10.74012002,40.72549325,18.95650491,0.073,'10232',10.74006919,40.7255206,18.67450491,0.0452,'-99',-99,-99,-99,-99,0.17007498,nan,nan,0.17007498,2,12.3147955,12.3147955,0.9856882,0.9856882,0.9856882,1,1,2,10.740094605,40.725506925,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8198',10.73428341,40.7334023,19.11350491,0.1051,'10204',10.73424279,40.73343124,19.14650491,0.0918,'-99',-99,-99,-99,-99,0.15209435,nan,nan,0.15209435,2,12.37769,12.37769,0.9875938,0.9875938,0.9875938,1,1,2,10.7342631,40.73341677,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8205',10.71906484,40.76472938,18.89050491,0.072,'-99',-99,-99,-99,-99,'5874',10.71906445,40.76471015,19.12050491,0.0918,nan,0.06923617,nan,0.06923617,2,12.576804,12.576804,0.99221,0.99221,0.99221,1,1,2,10.719064645,40.764719765,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8208',10.68778983,40.81309688,18.12750491,0.0733,'10120',10.68773825,40.81311848,19.52550491,0.3503,'-99',-99,-99,-99,-99,0.1606154,nan,nan,0.1606154,2,12.34876,12.34876,0.98675054,0.98675054,0.98675054,1,1,2,10.68776404,40.81310768,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8222',10.76207321,40.72976073,18.36150491,0.0578,'8614',10.76205521,40.72974612,18.57850491,0.0595,'-99',-99,-99,-99,-99,0.07195593,nan,nan,0.07195593,2,12.572635,12.572635,0.99204487,0.99204487,0.99204487,1,1,2,10.76206421,40.729753425,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8225',10.76042278,40.73487777,18.99750491,0.1663,'4825',10.76036801,40.73486349,16.05650491,0.0182,'-99',-99,-99,-99,-99,0.15800162,nan,nan,0.15800162,2,12.357801,12.357801,0.98702,0.98702,0.98702,1,1,2,10.760395395,40.73487063,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8235',10.72422201,40.79364401,18.16950491,0.0665,'9256',10.72422859,40.79361527,18.08150491,0.0626,'-99',-99,-99,-99,-99,0.1050067,nan,nan,0.1050067,2,12.509132,12.509132,0.99080384,0.99080384,0.99080384,1,1,2,10.7242253,40.79362964,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8236',10.7211459,40.7991313,18.65750491,0.1018,'-99',-99,-99,-99,-99,'11159',10.72119198,40.79915313,18.92450491,0.1391,nan,0.14814153,nan,0.14814153,2,12.390575,12.390575,0.98808867,0.98808867,0.98808867,1,1,2,10.72116894,40.799142215,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8269',10.78646567,40.76024947,18.31250491,0.0802,'-99',-99,-99,-99,-99,'8552',10.78652059,40.76024264,18.57850491,0.075,nan,0.1517617,nan,0.1517617,2,12.378788,12.378788,0.9877649,0.9877649,0.9877649,1,1,2,10.78649313,40.760246055,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8300',10.70212244,40.91393878,17.96350491,0.0652,'6722',10.70215198,40.913896,18.03650491,0.0644,'6075',10.70212831,40.91393805,18.13550491,0.0961,0.17371461,0.016184123,0.1645069,0.17371461,3,24.966433,24.966433,0.99990404,0.99990404,0.99318147,0.9803032,1,3,10.7021342433333,40.9139242766667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8322',10.73553707,40.88475294,18.03250491,0.0895,'10389',10.73552381,40.88479156,17.77750491,0.0402,'8547',10.73549236,40.88478449,17.95250491,0.0632,0.14363971,0.16645774,0.08930129,0.16645774,3,24.975016,24.975016,0.99990594,0.99990594,0.989213,0.98548496,1,3,10.7355177466667,40.88477633,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8367',10.68836397,40.72269513,18.36050491,0.1019,'-99',-99,-99,-99,-99,'9899',10.68831709,40.72267321,17.89650491,0.0425,nan,0.15028922,nan,0.15028922,2,12.383616,12.383616,0.9878986,0.9878986,0.99327374,0.55281854,1,2,10.68834053,40.72268417,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8385',10.7057262,40.70309938,18.70250491,0.1136,'4403',10.70575343,40.70311546,18.96050491,0.1209,'-99',-99,-99,-99,-99,0.09420047,nan,nan,0.09420047,2,12.532505,12.532505,0.9912815,0.9912815,0.9912815,1,1,2,10.705739815,40.70310742,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8390',10.67736324,40.74083548,17.97850491,0.0866,'-99',-99,-99,-99,-99,'10590',10.67730594,40.74080917,18.06850491,0.0495,nan,0.1827521,nan,0.1827521,2,12.2662325,12.2662325,0.9842023,0.9842023,0.9842023,1,1,2,10.67733459,40.740822325,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8400',10.61281175,40.8497331,17.23750491,0.0449,'2101',10.61282539,40.84972536,17.31350491,0.0646,'-99',-99,-99,-99,-99,0.0464333,nan,nan,0.0464333,2,12.605441,12.605441,0.9926194,0.9926194,0.9926194,1,1,2,10.61281857,40.84972923,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8408',10.62066161,40.83334946,17.52750491,0.0605,'-99',-99,-99,-99,-99,'10536',10.62068728,40.83331506,17.99150491,0.0898,nan,0.1422153,nan,0.1422153,2,12.409258,12.409258,0.98858446,0.98858446,0.98858446,1,1,2,10.620674445,40.83333226,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8409',10.61901328,40.83367187,18.29650491,0.1164,'10457',10.61900427,40.833655,18.13350491,0.0777,'-99',-99,-99,-99,-99,0.06550311,nan,nan,0.06550311,2,12.582265,12.582265,0.99221796,0.99221796,0.99221796,1,1,2,10.619008775,40.833663435,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8416',10.70930161,40.70316831,18.57150491,0.0977,'2644',10.70933047,40.70321921,18.38250491,0.0635,'8415',10.70929761,40.70320168,18.37750491,0.0613,0.19945066,0.120626986,0.10965907,0.19945066,3,24.902334,24.902334,0.9998888,0.9998888,0.9885092,0.9833441,1,3,10.7093098966667,40.7031964,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8434',10.69438946,40.72553838,18.74550491,0.1327,'-99',-99,-99,-99,-99,'4283',10.69435527,40.72558391,18.89050491,0.1153,nan,0.18859133,nan,0.18859133,2,12.24269,12.24269,0.983337,0.983337,0.983337,1,1,2,10.694372365,40.725561145,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8448',10.70092356,40.72006604,18.25750491,0.085,'-99',-99,-99,-99,-99,'2490',10.70092683,40.72008188,18.66850491,0.0785,nan,0.05771776,nan,0.05771776,2,12.592681,12.592681,0.9924875,0.9924875,0.9924875,1,1,2,10.700925195,40.72007396,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8460',10.70542246,40.72758348,19.25550491,0.1568,'9127',10.70544143,40.72755958,18.85250491,0.0693,'-99',-99,-99,-99,-99,0.10040549,nan,nan,0.10040549,2,12.519394,12.519394,0.9910167,0.9910167,0.9910167,1,1,2,10.705431945,40.72757153,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8463',10.71024819,40.7114373,18.22450491,0.0654,'-99',-99,-99,-99,-99,'10353',10.71027541,40.71142895,18.21650491,0.0593,nan,0.08013037,nan,0.08013037,2,12.559136,12.559136,0.9918891,0.9918891,0.9918891,1,1,2,10.7102618,40.711433125,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8491',10.68511433,40.75108809,18.68550491,0.1357,'9052',10.68507408,40.75113407,18.58250491,0.0628,'-99',-99,-99,-99,-99,0.19861728,nan,nan,0.19861728,2,12.200541,12.200541,0.9814611,0.9814611,0.9814611,1,1,2,10.685094205,40.75111108,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8496',10.61130871,40.87188621,18.24050491,0.0838,'8342',10.61127043,40.87187,18.30950491,0.1148,'-99',-99,-99,-99,-99,0.11943411,nan,nan,0.11943411,2,12.473975,12.473975,0.9900362,0.9900362,0.9900362,1,1,2,10.61128957,40.871878105,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8505',10.69429555,40.74013653,18.29750491,0.0769,'9095',10.69435411,40.74013498,18.24850491,0.0683,'9945',10.69429244,40.74015509,18.35150491,0.0577,0.15982795,0.06735235,0.18313095,0.18313095,3,24.922155,24.922155,0.9998938,0.9998938,0.99358475,0.97887236,1,3,10.6943140333333,40.7401422,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8507',10.68741209,40.75102082,19.03650491,0.1532,'9078',10.68734662,40.75103261,18.69950491,0.0792,'-99',-99,-99,-99,-99,0.18352473,nan,nan,0.18352473,2,12.26316,12.26316,0.9839104,0.9839104,0.9839104,1,1,2,10.687379355,40.751026715,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8508',10.62807744,40.83026607,18.73950491,0.1172,'7453',10.62805352,40.83028109,18.28950491,0.0659,'548',10.62808849,40.83029327,18.24750491,0.1104,0.08467093,0.10244173,0.10486361,0.10486361,3,25.175192,25.175192,0.9999407,0.9999407,0.9936562,0.9865891,1,3,10.62807315,40.8302801433333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'8510',10.70515039,40.7320478,18.81450491,0.1072,'9128',10.70513303,40.73207291,18.78350491,0.0855,'8337',10.70512936,40.73203897,18.77350491,0.067,0.102049865,0.06558737,0.122593485,0.122593485,3,25.167337,25.167337,0.99993956,0.99993956,0.9941616,0.9858043,1,3,10.7051375933333,40.7320532266667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
