S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag
'77',10.61044519,40.85014333,17.22450491,0.0391,'2103',10.61044218,40.85015184,17.40150491,0.0502,0.03171354,0.03171354,2,12.61793,0.9928271,0.9928271,0.9928271,1,1,2,10.610443685,40.850147585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.610443685,40.850147585,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'84',10.62725682,40.81288827,16.74850491,0.034,'5483',10.62727369,40.81283852,16.84850491,0.0453,0.18490425,0.18490425,2,12.257642,0.98370796,0.98370796,0.98370796,1,1,2,10.627265255,40.812863395,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.627265255,40.812863395,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'85',10.62965967,40.8154583,16.86550491,0.0384,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.62965967,40.8154583,'2146',10.62959071,40.81545347,16.83850491,0.0438,0.18868768,0.18868768,2,12.242295,0.9833221,0.9833221,0.9833221,1,1,2,10.62962519,40.815455885,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'86',10.68091355,40.76382509,17.43850491,0.0515,'5713',10.68085383,40.76379765,17.36750491,0.0364,0.19045742,0.19045742,2,12.23501,0.9828514,0.9828514,0.9828514,1,1,2,10.68088369,40.76381137,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.68088369,40.76381137,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'87',10.68353756,40.75958165,16.60550491,0.0296,'6900',10.68350775,40.75957491,16.49750491,0.0219,0.08483124,0.08483124,2,12.550717,0.9916365,0.9916365,0.9916365,1,1,2,10.683522655,40.75957828,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.683522655,40.75957828,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'89',10.69163941,40.77647895,16.79750491,0.0219,'865',10.69159577,40.77645069,16.72350491,0.0275,0.1565371,0.1565371,2,12.3628025,0.9871667,0.9871667,0.9871667,1,1,2,10.69161759,40.77646482,'2621',10.69156436,40.77646643,16.77050491,0.0304,0.14522856,0.14522856,2,12.399854,0.9883375,0.9883375,0.9883375,1,1,3,10.6915998466667,40.7764653566667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'90',10.67220162,40.77469628,16.36850491,0.03,'748',10.67214552,40.77467061,16.52050491,0.0233,0.17869228,0.17869228,2,12.282165,0.9845886,0.9845886,0.9845886,1,1,2,10.67217357,40.774683445,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.67217357,40.774683445,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'97',10.59956708,40.87022629,17.07950491,0.0521,'52',10.59950963,40.87020033,17.03050491,0.0606,0.18219146,0.18219146,2,12.268454,0.9841022,0.9841022,0.9841022,1,1,2,10.599538355,40.87021331,'385',10.59950242,40.8701881,17.10650491,0.0642,0.13344114,0.13344114,2,12.435518,0.9892471,0.9892471,0.9892471,1,1,3,10.5995263766667,40.8702049066667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'98',10.59732877,40.87318008,16.49450491,0.0388,'53',10.59727118,40.87316389,16.46250491,0.0312,0.16725397,0.16725397,2,12.325128,0.98601997,0.98601997,0.98601997,1,1,2,10.597299975,40.873171985,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.597299975,40.873171985,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'99',10.63896479,40.83150065,17.27650491,0.0607,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.63896479,40.83150065,'7357',10.63893529,40.83151864,17.05750491,0.0443,0.10320491,0.10320491,2,12.513206,0.9909925,0.9909925,0.9909925,1,1,2,10.63895004,40.831509645,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'102',10.67710916,40.76814625,16.58350491,0.0268,'1753',10.67708879,40.76813032,16.39350491,0.0225,0.079833135,0.079833135,2,12.559652,0.9918055,0.9918055,0.9918055,1,1,2,10.677098975,40.768138285,'123',10.67703401,40.76811575,16.57350491,0.0201,0.19482096,0.19482096,2,12.216757,0.9823298,0.9823298,0.9823298,1,1,3,10.67707732,40.7681307733333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'105',10.67796916,40.76943742,18.47250491,0.0819,'8259',10.67794185,40.76939821,18.11150491,0.0605,0.1595906,0.1595906,2,12.352323,0.98685735,0.98685735,0.98685735,1,1,2,10.677955505,40.769417815,'4279',10.67789341,40.76941626,18.21050491,0.0561,0.16939066,0.16939066,2,12.317318,0.9859308,0.9859308,0.9859308,1,1,3,10.6779348066667,40.7694172966667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'114',10.67826953,40.77324502,17.64950491,0.0535,'2563',10.67821223,40.77323615,17.59550491,0.0437,0.15944608,0.15944608,2,12.352823,0.9868723,0.9868723,0.9868723,1,1,2,10.67824088,40.773240585,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.67824088,40.773240585,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'118',10.70280285,40.78329875,16.22450491,0.0171,'2797',10.70276292,40.78328,16.28450491,0.0221,0.12807517,0.12807517,2,12.450754,0.9894947,0.9894947,0.9894947,1,1,2,10.702782885,40.783289375,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.702782885,40.783289375,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'119',10.73270516,40.70588696,17.61950491,0.0614,'9690',10.73270681,40.70585521,17.37550491,0.0409,0.11438867,0.11438867,2,12.486784,0.99032295,0.99032295,0.99032295,1,1,2,10.732705985,40.705871085,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.732705985,40.705871085,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'123',10.69798239,40.77083519,17.84450491,0.0376,'2661',10.69792673,40.77081884,17.84650491,0.0408,0.16276562,0.16276562,2,12.34121,0.9865213,0.9865213,0.9865213,1,1,2,10.69795456,40.770827015,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.69795456,40.770827015,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'126',10.66826003,40.79613557,17.87750491,0.0781,'732',10.66824074,40.79609213,18.26150491,0.0583,0.1649841,0.1649841,2,12.333316,0.98627746,0.98627746,0.98627746,1,1,2,10.668250385,40.79611385,'708',10.6682174,40.79610007,18.22350491,0.0727,0.10267492,0.10267492,2,12.51439,0.9910168,0.9910168,0.9910168,1,1,3,10.66823939,40.7961092566667,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'136',10.64489485,40.90220346,15.80450491,0.0306,'2587',10.64484825,40.9021626,15.91450491,0.024,0.19420327,0.19420327,2,12.219366,0.9822336,0.9822336,0.9822336,1,1,2,10.64487155,40.90218303,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.64487155,40.90218303,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.99738955,0,0
'136',10.64489485,40.90220346,15.80450491,0.0306,'2587',10.64484825,40.9021626,15.91450491,0.024,0.19420327,0.19420327,2,12.219366,0.9822336,0.9822336,0.9822336,1,1,2,10.64487155,40.90218303,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.64487155,40.90218303,'6785',10.64485401,40.90223518,15.87155224,0.0256,'4694',10.64483774,40.9022144,15.92255224,0.0205,0.08692584,0.08692584,2,12.546811,0.99092716,0.99092716,0.99092716,1,1,2,10.644845875,40.90222479,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.644845875,40.90222479,0.16577545,0.16577545,2,12.330474,0.99738955,0.99738955,0.99738955,1,1
'138',10.67107789,40.89898799,17.61950491,0.0841,'11520',10.67112981,40.89896248,18.82650491,0.1902,0.16850509,0.16850509,2,12.320567,0.9858745,0.9858745,0.9858745,1,1,2,10.67110385,40.898975235,'181',10.67103159,40.89897115,17.60250491,0.0746,0.19717692,0.19717692,2,12.20673,0.98192453,0.98192453,0.98192453,1,1,3,10.6710797633333,40.8989738733333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'142',10.73891767,40.71253893,18.14550491,0.0524,'10202',10.73887719,40.71249507,17.94150491,0.0523,0.19269846,0.19269846,2,12.225687,0.98248583,0.98248583,0.98248583,1,1,2,10.73889743,40.712517,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.73889743,40.712517,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'144',10.67655418,40.8174501,17.66650491,0.0692,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67655418,40.8174501,'6924',10.6764994,40.81741397,17.76850491,0.0767,0.19797003,0.19797003,2,12.203327,0.98178494,0.98178494,0.98178494,1,1,2,10.67652679,40.817432035,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'145',10.67674902,40.81819844,17.11850491,0.0553,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.67674902,40.81819844,'2588',10.67668826,40.81821337,17.14450491,0.0667,0.17404376,0.17404376,2,12.299968,0.98536575,0.98536575,0.98536575,1,1,2,10.67671864,40.818205905,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'146',10.71185425,40.76469201,15.94250491,0.0175,'3747',10.71180671,40.76466173,16.19350491,0.0242,0.1693669,0.1693669,2,12.317406,0.9857727,0.9857727,0.9857727,1,1,2,10.71183048,40.76467687,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.71183048,40.76467687,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'150',10.66034414,40.83455247,15.02850491,0.0176,'171',10.66030124,40.83453557,15.21050491,0.0236,0.13173951,0.13173951,2,12.440417,0.98924434,0.98924434,0.98924434,1,1,2,10.66032269,40.83454402,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.66032269,40.83454402,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'153',10.68907151,40.78921733,17.14950491,0.0373,'2620',10.68900824,40.78919116,17.12550491,0.0329,0.19650704,0.19650704,2,12.209593,0.9818366,0.9818366,0.9818366,1,1,2,10.689039875,40.789204245,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.689039875,40.789204245,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'159',10.74340376,40.72141783,18.34550491,0.0705,'3053',10.743454,40.72144497,18.41950491,0.0775,0.16833197,0.16833197,2,12.321199,0.98589474,0.98589474,0.98589474,1,1,2,10.74342888,40.7214314,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.74342888,40.7214314,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'165',10.68960002,40.80398016,16.40850491,0.0226,'2763',10.68954801,40.80394344,16.40250491,0.0271,0.19380823,0.19380823,2,12.22103,0.98230034,0.98230034,0.98230034,1,1,2,10.689574015,40.8039618,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.689574015,40.8039618,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'166',10.69737605,40.79104691,18.08850491,0.0521,'2795',10.69736994,40.7910291,18.02650491,0.0539,0.066243395,0.066243395,2,12.581206,0.9921991,0.9921991,0.9921991,1,1,2,10.697372995,40.791038005,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.697372995,40.791038005,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'167',10.68584709,40.81267501,16.95850491,0.041,'7248',10.68578105,40.81268969,16.88350491,0.0605,0.18753694,0.18753694,2,12.246996,0.9833104,0.9833104,0.9833104,1,1,2,10.68581407,40.81268235,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.68581407,40.81268235,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0.99726933,0,0
'167',10.68584709,40.81267501,16.95850491,0.041,'7248',10.68578105,40.81268969,16.88350491,0.0605,0.18753694,0.18753694,2,12.246996,0.9833104,0.9833104,0.9833104,1,1,2,10.68581407,40.81268235,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.68581407,40.81268235,'4823',10.68579215,40.81274186,17.57555224,0.0726,'2713',10.68577283,40.81270236,17.55455224,0.0974,0.15163065,0.15163065,2,12.379219,0.98671126,0.98671126,0.98671126,1,1,2,10.68578249,40.81272211,'1321',10.68573219,40.81269387,17.54255224,0.094,0.17064111,0.17064111,2,12.312701,0.98451847,0.98451847,0.98451847,1,1,3,10.6857657233333,40.8127126966667,0.1711358,0.1711358,2,12.310865,0.99726933,0.99726933,0.99726933,1,1
'168',10.63299532,40.87924429,17.34650491,0.0452,'709',10.63301254,40.87922964,17.39350491,0.0538,0.070558146,0.070558146,2,12.574798,0.9920841,0.9920841,0.9920841,1,1,2,10.63300393,40.879236965,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.63300393,40.879236965,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'170',10.719821,40.77491553,16.89950491,0.0277,'1838',10.71976363,40.77491043,16.86550491,0.0209,0.15747672,0.15747672,2,12.359599,0.98707294,0.98707294,0.98707294,1,1,2,10.719792315,40.77491298,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.719792315,40.77491298,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'178',10.69895013,40.82266511,16.91450491,0.0507,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,1,10.69895013,40.82266511,'6442',10.69891502,40.82265552,16.72050491,0.0382,0.10168843,0.10168843,2,12.51658,0.99106157,0.99106157,0.99106157,1,1,2,10.698932575,40.822660315,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'184',10.69176169,40.83015081,16.71750491,0.0408,'6413',10.69170512,40.83012199,16.55150491,0.0368,0.18576679,0.18576679,2,12.25417,0.9835794,0.9835794,0.9835794,1,1,2,10.691733405,40.8301364,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.691733405,40.8301364,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'187',10.71535523,40.80214643,15.87050491,0.023,'1841',10.71529807,40.80213358,15.78750491,0.0203,0.16249049,0.16249049,2,12.342181,0.98655105,0.98655105,0.98655105,1,1,2,10.71532665,40.802140005,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.71532665,40.802140005,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'188',10.73389013,40.78213817,16.52150491,0.0274,'6491',10.73386084,40.78210361,16.53250491,0.0269,0.14783132,0.14783132,2,12.391572,0.9879794,0.9879794,0.9879794,1,1,2,10.733875485,40.78212089,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.733875485,40.78212089,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'191',10.69831948,40.83146671,16.99250491,0.0522,'6977',10.69827432,40.83148834,17.02850491,0.0379,0.14558534,0.14558534,2,12.398727,0.9881735,0.9881735,0.9881735,1,1,2,10.6982969,40.831477525,'4575',10.69823605,40.83148517,17.14250491,0.0376,0.16801809,0.16801809,2,12.322346,0.9860905,0.9860905,0.9860905,1,1,3,10.6982766166667,40.8314800733333,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'192',10.71790126,40.81054898,17.58450491,0.071,'7005',10.71791769,40.81051055,17.71050491,0.0525,0.14541084,0.14541084,2,12.399279,0.9881883,0.9881883,0.9881883,1,1,2,10.717909475,40.810529765,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.717909475,40.810529765,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
'194',10.72234829,40.81358631,18.08150491,0.0541,'5276',10.72229716,40.81357959,18.16950491,0.0427,0.14139499,0.14139499,2,12.411784,0.9885197,0.9885197,0.9885197,1,1,2,10.722322725,40.81358295,'-99',-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1,2,10.722322725,40.81358295,'-99',-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,'-99',-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,nan,0,1,0,1,1,0,0,1
