ID,RA,Dec,total_associations,ID_36_1,RA_36_1,Dec_36_1,mag_36_1,mag_err_36_1,ID_36_3,RA_36_3,Dec_36_3,mag_36_3,mag_err_36_3,sep_36_1_3,p_any_36_1_3,p_i_36_1_3,ID_36_4,RA_36_4,Dec_36_4,mag_36_4,mag_err_36_4,sep_36_1&3_4,p_any_36_1&3_4,p_i_36_1&3_4,36_associations,ID_45_1,RA_45_1,Dec_45_1,mag_45_1,mag_err_45_1,ID_45_3,RA_45_3,Dec_45_3,mag_45_3,mag_err_45_3,sep_45_1_3,p_any_45_1_3,p_i_45_1_3,ID_45_4,RA_45_4,Dec_45_4,mag_45_4,mag_err_45_4,sep_45_1&3_4,p_any_45_1&3_4,p_i_45_1&3_4,45_associations,sep_mean_36_mean_45,p_any_36_45,p_i_36_45
1051,10.70430275,40.90658862,4,7463,10.70433817,40.90662141,16.57350491,0.0486,7305,10.70432409,40.90652623,16.51850491,0.0422,0.34478286,0.94407153,1,9999,9999,9999,9999,9999,9999,0,0,2,1140,10.704319,40.90660878,16.99855224,0.0509,9999,9999,9999,9999,9999,9999,0,0,3728,10.70422973,40.90659806,16.99055224,0.0611,0.24593271,0.95755416,1,2,0.18763979,0.967505,1
1052,10.7048692,40.90786934,4,7469,10.70491214,40.90793649,17.39050491,0.0546,9999,9999,9999,9999,9999,9999,0,0,11648,10.70454628,40.90777246,18.84850491,0.1796,1.1573882,0.008231362,1,2,3961,10.70500133,40.90791494,17.70355224,0.0867,1433,10.70501705,40.90785345,18.08455224,0.1133,0.225458,0.96000814,1,9999,9999,9999,9999,9999,9999,0,0,2,0.7692323,0.47893193,0.99977165
1053,10.70500033,40.91700812,5,7475,10.70508347,40.91709187,17.50750491,0.0635,9999,9999,9999,9999,9999,9999,0,0,4857,10.70493547,40.91696757,17.48150491,0.0667,0.6019445,0.7885198,1,2,2588,10.70511249,40.9169924,18.04455224,0.1378,3742,10.70501332,40.91700992,17.95255224,0.113,0.27705413,0.9533014,1,4252,10.70484773,40.91695721,18.05355224,0.1303,0.6063627,0.7678478,1,3,0.1633196,0.96914095,1
1054,10.63772312,40.84605253,4,7493,10.63777956,40.84595572,18.32950491,0.1071,9999,9999,9999,9999,9999,9999,0,0,11891,10.63781871,40.84582678,18.45850491,0.103,0.4762709,0.8968701,1,2,11261,10.63767363,40.84621345,18.60255224,0.1417,10932,10.63762057,40.84621417,18.47455224,0.0943,0.1445207,0.96660626,1,9999,9999,9999,9999,9999,9999,0,0,2,1.2328211,0.002772139,1
1055,10.66215352,40.82137334,5,7494,10.66214097,40.82138476,17.94250491,0.0953,6334,10.66219082,40.82137495,17.74650491,0.0607,0.14032336,0.9691126,1,6879,10.66218214,40.82139023,17.89650491,0.0759,0.05791066,0.9723388,1,3,8838,10.66220437,40.82138364,18.62455224,0.0908,8740,10.66206709,40.82134311,18.46055224,0.1538,0.40144688,0.9233468,1,9999,9999,9999,9999,9999,9999,0,0,2,0.12061365,0.9713286,1
1056,10.66312884,40.82254373,4,7496,10.66322105,40.82251898,16.87650491,0.041,9999,9999,9999,9999,9999,9999,0,0,4311,10.6630793,40.82247788,16.71150491,0.0447,0.413539,0.9249644,1,2,1980,10.66318621,40.82262514,17.23655224,0.0759,9999,9999,9999,9999,9999,9999,0,0,664,10.66302878,40.82255291,17.23855224,0.0634,0.5015497,0.872358,1,2,0.3462479,0.94605786,1
1057,10.63517609,40.85950726,4,7497,10.63518337,40.85952987,16.95450491,0.052,9999,9999,9999,9999,9999,9999,0,0,4233,10.63520392,40.85947424,16.89150491,0.0349,0.20793732,0.9647838,1,2,3391,10.63518975,40.85950789,17.01755224,0.056,5322,10.63512731,40.85951705,18.41955224,0.1462,0.17317633,0.9647201,1,9999,9999,9999,9999,9999,9999,0,0,2,0.102697946,0.97201717,0.999989
1058,10.66257929,40.82804989,4,7498,10.66266457,40.8280653,17.83950491,0.0479,7668,10.66260727,40.82799403,17.76050491,0.0439,0.3003204,0.9528173,1,9999,9999,9999,9999,9999,9999,0,0,2,8902,10.66271167,40.82817466,18.49255224,0.1254,12555,10.66233364,40.82796555,18.61455224,0.1507,1.2755852,0.001262342,1,9999,9999,9999,9999,9999,9999,0,0,2,0.34115973,0.9471626,1
1059,10.645176,40.85720385,5,7501,10.64523169,40.85719688,17.38450491,0.0771,12349,10.64518373,40.8571039,16.82550491,0.0533,0.3592991,0.9406014,1,9999,9999,9999,9999,9999,9999,0,0,2,13322,10.64519452,40.8572639,17.26755224,0.0695,12721,10.64515574,40.85722377,17.41455224,0.0675,0.17894284,0.96428555,1,3261,10.64508262,40.85728427,17.22355224,0.0597,0.2909253,0.9509764,1,3,0.42187965,0.92423284,1
1060,10.67078018,40.83031471,5,7506,10.670796,40.83033484,16.10850491,0.0561,7858,10.67072139,40.83029159,16.19350491,0.0574,0.25601977,0.9592789,1,9999,9999,9999,9999,9999,9999,0,0,2,3476,10.67082341,40.83035773,16.27655224,0.0444,6207,10.67081341,40.83029167,16.53855224,0.0337,0.23937091,0.95842713,1,4687,10.6707682,40.83029923,16.45855224,0.0413,0.16466072,0.965267,1,3,0.117565736,0.97145474,1
1061,10.66901579,40.83465296,5,7511,10.66911272,40.83459558,18.53150491,0.202,3689,10.66903446,40.83471521,17.92250491,0.109,0.48053375,0.8933946,1,8215,10.66901449,40.83472807,18.10450491,0.1103,0.30718547,0.95305896,0.9802776,3,168,10.66893162,40.83469008,17.76255224,0.0829,649,10.66902375,40.8345625,17.58355224,0.0732,0.5233702,0.85618806,1,9999,9999,9999,9999,9999,9999,0,0,2,0.28274056,0.95746857,1
1062,10.68556875,40.82245277,5,7515,10.68565493,40.82244497,16.82350491,0.0206,1768,10.68552506,40.82241081,16.97850491,0.0333,0.37456295,0.93978983,0.9459408,5805,10.68549921,40.82243043,16.88150491,0.0315,0.24749103,0.9607518,1,3,4867,10.685614,40.82246476,17.44155224,0.0858,4807,10.68554155,40.82248884,17.83855224,0.0701,0.21557073,0.96104145,1,9999,9999,9999,9999,9999,9999,0,0,2,0.17987338,0.9680612,1
1063,10.63628714,40.8867676,5,7516,10.63634799,40.88672247,17.78750491,0.0426,9999,9999,9999,9999,9999,9999,0,0,7485,10.6361736,40.88675242,17.81150491,0.0593,0.48671564,0.8909088,1,2,4281,10.63637318,40.88680096,18.00555224,0.0666,4603,10.63633751,40.88682595,17.79555224,0.0482,0.13235576,0.9672791,1,6098,10.63622977,40.88676633,18.00555224,0.065,0.381557,0.92984176,1,3,0.26017642,0.96047956,1
1064,10.64355556,40.87773579,5,7517,10.64359705,40.87773947,16.98450491,0.0397,8334,10.64354864,40.87771947,17.07750491,0.0566,0.15015897,0.9685736,1,9999,9999,9999,9999,9999,9999,0,0,2,7729,10.64363598,40.8777376,17.34355224,0.0524,4645,10.64353332,40.87775042,17.60055224,0.1085,0.28322485,0.95233,1,6957,10.64344555,40.8777383,17.07655224,0.0454,0.37918612,0.9305736,1,3,0.10449833,0.9719534,1
1065,10.6708715,40.84454329,5,7519,10.67087837,40.84456143,16.72650491,0.0718,8071,10.67087634,40.84449167,16.33250491,0.0591,0.25119683,0.95987195,1,9999,9999,9999,9999,9999,9999,0,0,2,7732,10.67094065,40.8445625,16.41755224,0.055,7660,10.67086392,40.84454232,16.40755224,0.0643,0.22123109,0.9604587,1,7202,10.67079239,40.84457527,16.63255224,0.0695,0.31039137,0.947451,1,3,0.124669775,0.971155,1
1066,10.67286767,40.84359608,5,7520,10.67287275,40.84359019,15.54150491,0.0357,8239,10.67287431,40.84354973,15.51450491,0.0382,0.14571795,0.9688226,1,9999,9999,9999,9999,9999,9999,0,0,2,7490,10.67294379,40.84363124,15.73455224,0.0528,6991,10.67281616,40.84359485,15.55555224,0.0527,0.37145436,0.9329927,1,4098,10.67282546,40.84364053,15.64955224,0.0554,0.17841624,0.96426445,1,3,0.19078004,0.9672707,1
1067,10.63433192,40.89979539,6,7522,10.63438525,40.89980882,17.84050491,0.0602,11485,10.63445349,40.89984885,18.89650491,0.161,0.23504591,0.97890055,0.5415193,4340,10.6342611,40.89979389,17.79350491,0.0448,0.44866335,0.9107247,1,3,2155,10.63438316,40.89981598,17.99955224,0.1178,2644,10.63429785,40.89972596,18.31255224,0.0831,0.3986346,0.9243362,1,3275,10.63421067,40.89977885,18.16655224,0.0754,0.35442874,0.9375585,1,3,0.24550585,0.9622025,1
1068,10.69219044,40.83590449,4,7526,10.69224275,40.83592785,16.23250491,0.0382,9999,9999,9999,9999,9999,9999,0,0,8321,10.69218508,40.83588303,16.28150491,0.0479,0.22518305,0.9631627,1,2,7385,10.69217851,40.83593246,16.33455224,0.0546,7346,10.69215541,40.83587462,16.59055224,0.0627,0.2175221,0.9608432,1,9999,9999,9999,9999,9999,9999,0,0,2,0.12807447,0.9710039,1
1069,10.66328301,40.89441329,4,7531,10.66337838,40.89441335,17.07450491,0.0483,9999,9999,9999,9999,9999,9999,0,0,79,10.66323527,40.8944064,17.10950491,0.0726,0.39024848,0.93269205,1,2,7405,10.66327219,40.89443657,17.39455224,0.0624,9999,9999,9999,9999,9999,9999,0,0,7014,10.66324618,40.89439685,17.41155224,0.0776,0.15955147,0.9656124,1,2,0.13195728,0.97082573,1
1070,10.69807575,40.85098344,4,7532,10.6980945,40.85098942,16.27950491,0.0578,9999,9999,9999,9999,9999,9999,0,0,7716,10.6980502,40.85093427,16.20750491,0.0754,0.23231533,0.96243227,1,2,7510,10.69815028,40.8510032,15.90255224,0.0556,9999,9999,9999,9999,9999,9999,0,0,6830,10.69800803,40.85100685,15.80155224,0.0597,0.38758194,0.9279286,1,2,0.1565486,0.9695432,1
1071,10.68709604,40.8657301,5,7533,10.68713434,40.8657079,15.00050491,0.0458,8140,10.68710163,40.86573594,14.84850491,0.0451,0.13461062,0.96940506,1,8204,10.6870459,40.86572662,14.96250491,0.0351,0.19697817,0.96571404,1,3,8110,10.68711678,40.86573467,14.64655224,0.0522,7957,10.68707947,40.86573874,14.93155224,0.0376,0.1026271,0.9686331,1,9999,9999,9999,9999,9999,9999,0,0,2,0.048920438,0.97337013,1
1072,10.67505834,40.88725959,4,7536,10.67512546,40.88716135,17.69750491,0.171,9999,9999,9999,9999,9999,9999,0,0,7791,10.67513264,40.88731264,16.82450491,0.0699,0.5449944,0.84867746,1,2,7964,10.67505695,40.88727588,17.41855224,0.1036,9999,9999,9999,9999,9999,9999,0,0,7228,10.67491832,40.88728847,16.72455224,0.0572,0.38000742,0.9303214,1,2,0.4178311,0.92570734,1
1073,10.66471084,40.90153074,6,7538,10.66477887,40.90152075,15.52550491,0.0259,4455,10.66471619,40.90149632,15.56750491,0.0247,0.1918936,0.9657412,1,85,10.66468613,40.9015076,15.51450491,0.0235,0.16710395,0.967895,1,3,5674,10.66474266,40.90158245,15.95455224,0.0425,7006,10.66471154,40.90152453,16.00755224,0.0396,0.22505018,0.9600522,1,5440,10.66462963,40.90155277,15.92255224,0.0322,0.26522937,0.9549766,1,3,0.18458882,0.9677274,1
1074,10.70914263,40.85004717,5,7540,10.70918781,40.850065,16.51350491,0.0322,9999,9999,9999,9999,9999,9999,0,0,4635,10.70911081,40.85003038,16.48450491,0.0222,0.24392447,0.96116275,1,2,5095,10.70918411,40.85005574,16.43855224,0.0257,5891,10.70914985,40.85005867,16.42655224,0.0257,0.09388869,0.9689576,1,4200,10.70907387,40.85002554,16.39955224,0.0237,0.27799714,0.9530756,1,3,0.03659117,0.9735404,1
1075,10.69351762,40.88424337,4,7542,10.69362341,40.88420745,17.29650491,0.0443,8251,10.69360322,40.88419373,17.43150491,0.0614,0.07388671,0.97166705,0.99999136,9999,9999,9999,9999,9999,9999,0,0,2,13238,10.69351441,40.8842956,17.58455224,0.0982,12638,10.69332945,40.88427669,18.06155224,0.1627,0.5079912,0.86796874,1,9999,9999,9999,9999,9999,9999,0,0,2,0.6051412,0.7900065,1
1076,10.71569656,40.86220061,5,7544,10.71577123,40.8622941,16.82550491,0.041,9999,9999,9999,9999,9999,9999,0,0,3079,10.71564855,40.86218383,17.05250491,0.033,0.5187972,0.86971515,1,2,7689,10.715692,40.86212102,17.63955224,0.0757,7526,10.71567999,40.8621585,17.22855224,0.0827,0.13883363,0.9669298,1,2310,10.71567772,40.86220727,17.61055224,0.0895,0.24407804,0.9577844,1,3,0.28550228,0.9570674,1
1077,10.69429915,40.89224674,6,7545,10.69443331,40.89224316,16.99450491,0.0646,8032,10.69447398,40.89216908,17.19850491,0.0749,0.2887427,0.954697,1,7724,10.69417995,40.89224123,17.14450491,0.0666,0.75547993,0.5033616,1,3,3866,10.6943989,40.89228225,17.21555224,0.0657,7945,10.69411056,40.89223484,17.49655224,0.0637,0.8030331,0.44546556,0.7294833,2278,10.69419821,40.89230986,16.69055224,0.0588,0.24038526,0.9582342,1,3,0.40235952,0.930981,1
1078,10.71866554,40.86810617,6,7546,10.71858491,40.86805063,17.93150491,0.0615,3164,10.71855218,40.8680748,18.28050491,0.1187,0.12454138,0.9698851,1,3161,10.71854573,40.86810669,18.12550491,0.0914,0.1700584,0.9677009,1,3,12947,10.71875922,40.86802766,17.68955224,0.0834,7530,10.71876727,40.8681962,17.58655224,0.0773,0.60713965,0.76726085,0.99918675,13175,10.7187839,40.86818102,17.39155224,0.0854,0.25500104,0.95638514,1,3,0.6060556,0.78885585,1
1079,10.71797304,40.87654506,4,7552,10.71799934,40.87655862,17.35450491,0.0322,7599,10.71795571,40.87649183,17.23450491,0.0383,0.26817504,0.95769453,1,9999,9999,9999,9999,9999,9999,0,0,2,1578,10.71795697,40.8766033,17.58055224,0.0619,1018,10.71798015,40.87652649,17.35655224,0.0547,0.28362352,0.9522658,1,9999,9999,9999,9999,9999,9999,0,0,2,0.14488193,0.97018564,1
1080,10.64911647,40.82963425,4,7570,10.64918108,40.82963858,16.26150491,0.0514,6290,10.64909032,40.82962002,16.34150491,0.0546,0.2560969,0.9592692,1,9999,9999,9999,9999,9999,9999,0,0,2,4669,10.64910554,40.82967205,16.63155224,0.0612,8007,10.64908893,40.82960635,16.83355224,0.0951,0.2408087,0.9582549,1,9999,9999,9999,9999,9999,9999,0,0,2,0.11067293,0.9717261,1
1081,10.64429431,40.84376129,6,7573,10.64435852,40.84376703,17.22050491,0.0376,6856,10.64428161,40.8437295,17.42350491,0.0529,0.24925049,0.9601058,1,6324,10.64426157,40.84374286,17.44850491,0.0533,0.16048837,0.96831375,0.99998283,3,6955,10.64433143,40.84376497,17.86255224,0.0693,4573,10.64428161,40.8437702,17.62255224,0.0462,0.13697915,0.9670319,1,1229,10.64425112,40.84379321,17.77355224,0.0504,0.17684306,0.9643846,1,3,0.11209384,0.9716717,1
1082,10.61848342,40.89071426,4,7577,10.61844043,40.89074907,18.62450491,0.1187,11205,10.61865389,40.89092423,18.86650491,0.1416,0.8573767,0.26400718,1,9999,9999,9999,9999,9999,9999,0,0,2,12117,10.61821248,40.89050251,18.79755224,0.1825,8161,10.61862689,40.89068121,18.77055224,0.1481,1.2983811,0.000875143,1,9999,9999,9999,9999,9999,9999,0,0,2,0.9470706,0.12002397,1
1083,10.67375456,40.8419227,5,7582,10.67385547,40.84189046,16.28450491,0.0633,8013,10.67381223,40.84185689,16.10250491,0.06,0.16874008,0.96742654,1,7522,10.67368331,40.84190217,16.54450491,0.0511,0.42262846,0.9216003,1,3,7914,10.67372667,40.84196892,16.74255224,0.0757,8004,10.67372423,40.84195553,16.31755224,0.05,0.04865989,0.970147,1,9999,9999,9999,9999,9999,9999,0,0,2,0.32577664,0.95028114,1
1084,10.65125959,40.87989623,5,7583,10.65131577,40.87990321,15.88750491,0.0213,9999,9999,9999,9999,9999,9999,0,0,7769,10.65123495,40.87987258,15.80050491,0.0274,0.24607308,0.9609164,1,2,7799,10.65122761,40.87990886,16.10655224,0.0768,3331,10.65128918,40.87989543,15.96955224,0.0357,0.17442203,0.9646278,1,6147,10.65121466,40.87990939,15.85055224,0.0278,0.121866025,0.96774673,1,3,0.10474177,0.9719447,1
1085,10.69006337,40.84634091,6,7587,10.68999775,40.84633375,16.06150491,0.0556,12371,10.69039805,40.84635714,17.04850491,0.0995,1.0933757,0.019789979,1,11839,10.69032889,40.84644149,17.31050491,0.1363,0.49679166,0.88690734,0.9788162,3,7392,10.68997974,40.84632162,16.42055224,0.0663,7723,10.68988137,40.84628424,16.44255224,0.062,0.29978845,0.949514,1,6827,10.68979441,40.84630719,16.32455224,0.0568,0.371078,0.9330661,0.99878365,3,1.0056033,0.062810786,0.99621713
1086,10.69146875,40.84693587,4,7588,10.69147633,40.8469424,16.53350491,0.0673,12423,10.69150708,40.8469441,16.18550491,0.0583,0.083963394,0.9713918,1,9999,9999,9999,9999,9999,9999,0,0,2,4967,10.69147825,40.84693038,17.22155224,0.1177,13321,10.69141333,40.84692658,16.58755224,0.0668,0.17732216,0.96440965,1,9999,9999,9999,9999,9999,9999,0,0,2,0.13587427,0.9819739,0.6068695
1087,10.66658427,40.89582885,5,7591,10.66658639,40.89580321,16.87350491,0.0541,9999,9999,9999,9999,9999,9999,0,0,6984,10.66645902,40.89577559,16.88750491,0.0621,0.36058536,0.9409218,1,2,7813,10.66674061,40.89589662,17.07155224,0.0673,6648,10.6665982,40.89585231,17.08455224,0.055,0.41907814,0.9166972,1,3473,10.6665987,40.89585598,17.92855224,0.1177,0.20358838,0.9621347,1,3,0.43927023,0.9174125,1
1088,10.71376365,40.85229099,5,7593,10.71387445,40.8523256,17.35650491,0.0593,3099,10.71378539,40.85225673,17.12450491,0.0518,0.34681845,0.9436051,1,9999,9999,9999,9999,9999,9999,0,0,2,3780,10.71375815,40.85229085,17.90555224,0.0846,3674,10.71367,40.85224909,17.74655224,0.0752,0.28322777,0.9523295,1,2279,10.71366399,40.85233253,17.91955224,0.0681,0.26329187,0.95525104,1,3,0.36091304,0.9426529,1
1089,10.72822377,40.83679072,5,7594,10.72796326,40.83671037,17.88550491,0.0885,8363,10.72822176,40.83692914,17.42050491,0.0633,1.0564007,0.032114975,1,9999,9999,9999,9999,9999,9999,0,0,2,9311,10.72834642,40.83687931,17.66955224,0.0923,10741,10.72825136,40.83686741,18.14355224,0.1529,0.26243213,0.95544785,1,9088,10.7284673,40.83653836,17.92055224,0.1151,1.2902853,0.000995713,1,3,0.74493504,0.5362831,1
1090,10.7236417,40.87557076,5,7600,10.72365312,40.87557545,16.80050491,0.0253,4819,10.72364065,40.87554578,16.77450491,0.032,0.112075955,0.9704189,1,9999,9999,9999,9999,9999,9999,0,0,2,11063,10.72363823,40.87559531,18.26555224,0.1277,5099,10.72374351,40.87558923,16.97955224,0.0583,0.28741485,0.951647,1,11647,10.72352783,40.87555818,17.05755224,0.059,0.46046305,0.8974317,1,3,0.07830606,0.9727577,1
1091,10.70315104,40.90379036,6,7601,10.70318787,40.90377864,16.47150491,0.0408,7973,10.70311721,40.90376771,16.60750491,0.0379,0.1962452,0.96539026,1,7944,10.70309403,40.90377917,16.61950491,0.0368,0.16065708,0.9683028,1,3,3066,10.7032487,40.90381143,16.97455224,0.0841,5633,10.70320151,40.90375529,17.16655224,0.0689,0.23944227,0.9584236,0.9998745,6377,10.70305692,40.90384994,16.72055224,0.0687,0.5165886,0.86136323,0.999614,3,0.14683223,0.9700847,0.9999267
1092,10.70108068,40.911436,6,7602,10.70116332,40.91142325,17.71850491,0.0673,1192,10.70101601,40.91141662,17.47950491,0.0677,0.40148208,0.9283539,1,1860,10.70096766,40.91143614,17.63850491,0.0728,0.3370147,0.9463822,1,3,3997,10.70118187,40.91139077,18.00255224,0.0961,2328,10.70119096,40.91142513,18.43655224,0.145,0.12614392,0.97922856,0.63338584,3760,10.70096428,40.91152408,18.41155224,0.1259,0.7348527,0.52974457,1,3,0.1887304,0.9674243,1
1093,10.73388906,40.86781414,5,7603,10.73386972,40.86782556,16.45250491,0.0312,6551,10.7338418,40.86777572,16.47350491,0.0312,0.19485992,0.96551394,0.99967736,6569,10.73380591,40.86780212,16.41650491,0.0255,0.13581602,0.9696855,1,3,10727,10.73383659,40.86786673,18.62355224,0.1676,9240,10.73404137,40.86778757,18.32055224,0.1435,0.6261061,0.7399879,1,9999,9999,9999,9999,9999,9999,0,0,2,0.2874799,0.97556937,0.55431396
1094,10.66949238,40.81090914,5,7621,10.66960794,40.81091911,17.22050491,0.0554,667,10.66943186,40.81091081,17.45450491,0.0475,0.48070073,0.89329904,1,5708,10.66951713,40.81087551,17.37650491,0.0639,0.14222041,0.96935666,1,3,4219,10.66952682,40.81097222,18.61655224,0.1383,8751,10.66940475,40.81086072,18.67455224,0.1222,0.5212967,0.85784703,1,9999,9999,9999,9999,9999,9999,0,0,2,0.15424308,0.9696752,1
1095,10.66169523,40.82376409,6,7623,10.66168932,40.82376016,18.03150491,0.149,3676,10.6616045,40.82372029,17.61550491,0.0636,0.27201748,0.9571658,1,4312,10.66171213,40.82374871,17.52850491,0.0763,0.18027945,0.9670239,0.9990636,3,8857,10.66162398,40.82365081,18.36455224,0.1592,7183,10.66196593,40.8239709,17.66255224,0.0667,1.4817626,3.62E-05,1,9953,10.66157554,40.82373369,18.12255224,0.0941,0.6591302,0.6854306,1,3,0.20958617,0.9657477,1
1096,10.63171024,40.86879557,5,7627,10.63179241,40.86880702,17.11850491,0.0499,7186,10.63173658,40.86873331,17.09050491,0.0435,0.30580142,0.95187503,1,9999,9999,9999,9999,9999,9999,0,0,2,2003,10.63172474,40.86878541,17.22055224,0.0458,5781,10.63166307,40.86882963,17.11255224,0.0672,0.23136196,0.9593559,1,3186,10.63158012,40.86884786,17.38155224,0.0768,0.34211576,0.9406239,1,3,0.3474529,0.9457906,1
1097,10.6667806,40.82268826,6,7628,10.66679993,40.822932,17.83350491,0.1031,10499,10.66686988,40.82256123,17.43150491,0.0575,1.3483063,0.000412458,1,130,10.66663034,40.82262026,17.49250491,0.0708,0.71936226,0.5857372,1,3,645,10.66687026,40.82265365,18.12355224,0.1075,5402,10.66684633,40.8227019,17.82655224,0.1117,0.18553059,0.96376514,1,1955,10.66666687,40.82266051,19.19655224,0.2606,0.5251807,0.8544986,1,3,0.13925746,0.9832689,0.5592671
1098,10.64770949,40.84866866,5,7629,10.64773658,40.84867612,17.28250491,0.0701,7482,10.64768907,40.84866801,17.31250491,0.0629,0.13263175,0.9695029,1,7221,10.64765052,40.84865726,16.83350491,0.0477,0.1778423,0.96716774,1,3,1348,10.64776077,40.84864358,17.18055224,0.0754,9999,9999,9999,9999,9999,9999,0,0,7395,10.64769309,40.8486968,17.09555224,0.0485,0.26584926,0.9548881,1,2,0.09560326,0.97225505,1
1099,10.61979348,40.89181658,5,7633,10.61973749,40.89192484,17.87350491,0.0692,8115,10.61964808,40.89190049,17.73150491,0.0847,0.25862968,0.95897704,0.9993049,9999,9999,9999,9999,9999,9999,0,0,2,2005,10.61978145,40.89173284,17.99555224,0.0895,3111,10.61981084,40.89171886,18.09155224,0.0701,0.094499096,0.96893597,1,4535,10.62009023,40.89170979,18.18955224,0.1189,0.8024124,0.37051952,1,3,0.8825901,0.22186272,1
1100,10.66645788,40.83501589,6,7636,10.66647915,40.83510537,17.17150491,0.0644,5734,10.66641366,40.83501149,17.20050491,0.0746,0.38215315,0.9344008,1,11817,10.66679678,40.83489588,18.40050491,0.1774,1.1194578,0.014038994,1,3,10331,10.66642353,40.83494962,17.83655224,0.0816,6974,10.66634518,40.83506059,17.62755224,0.0694,0.4529191,0.9319375,0.6683275,7187,10.66628899,40.83507238,17.49755224,0.0757,0.35514215,0.9377107,0.99424887,3,0.5797931,0.8194593,1
1101,10.67986808,40.81621251,5,7637,10.67993378,40.81624555,17.04450491,0.0282,3714,10.6798941,40.81616636,17.01250491,0.0345,0.3048941,0.95203346,1,5785,10.67983133,40.81621166,17.00950491,0.0327,0.22600743,0.96308017,1,3,2075,10.67986583,40.81621292,17.83555224,0.0678,9999,9999,9999,9999,9999,9999,0,0,8753,10.67983369,40.81622141,18.41455224,0.0995,0.09274672,0.96894383,1,2,0.105309166,0.97192436,1
1102,10.67337918,40.83281956,6,7640,10.67336179,40.83280335,16.95050491,0.033,5188,10.67335724,40.83278404,16.85850491,0.0326,0.070612125,0.9717481,1,5780,10.67334046,40.8327986,17.20250491,0.0421,0.054824203,0.9723972,1,3,699,10.67352748,40.8329002,17.57055224,0.0958,1959,10.67337877,40.83283648,17.34755224,0.1085,0.4655053,0.89488274,1,6574,10.67330935,40.83279471,17.38355224,0.0875,0.4728918,0.890563,1,3,0.2247961,0.9643552,1
1103,10.67199837,40.8378102,6,7642,10.67206414,40.83781695,16.33650491,0.0358,6378,10.67200641,40.83778711,16.35050491,0.0507,0.19042794,0.9658569,1,6397,10.67193652,40.83780508,16.52050491,0.0336,0.26919606,0.9580217,1,3,6988,10.67202239,40.83781014,16.21555224,0.0454,646,10.67203311,40.83780614,16.37555224,0.0489,0.032555226,0.97038287,1,4095,10.67192764,40.83783577,16.20255224,0.0527,0.29023907,0.9510925,1,3,0.05588759,0.9732516,1
1104,10.6695213,40.84699585,5,7645,10.66957406,40.84699663,16.11750491,0.0671,8012,10.66952032,40.84701878,16.59350491,0.0979,0.16666153,0.96756357,1,9999,9999,9999,9999,9999,9999,0,0,2,7363,10.66955551,40.84702202,16.53155224,0.0753,7585,10.6695018,40.8469457,16.01855224,0.0601,0.31125933,0.94737214,1,7868,10.66942889,40.84698425,16.10155224,0.0727,0.2716889,0.9540354,1,3,0.16486423,0.96904606,1
1105,10.69572643,40.81836046,5,7649,10.69576117,40.81836962,17.57650491,0.0857,9999,9999,9999,9999,9999,9999,0,0,4554,10.69575488,40.81825168,17.46050491,0.0643,0.42492968,0.920715,1,2,8329,10.69567347,40.81846668,17.91755224,0.1071,1345,10.69573944,40.8183669,18.46455224,0.0861,0.40166327,0.92326987,1,8824,10.69567158,40.81839723,18.19955224,0.1181,0.11826303,0.96791506,1,3,0.39781845,0.93242604,1
1106,10.66190745,40.87627075,4,7653,10.66195779,40.87627342,15.86150491,0.0579,9999,9999,9999,9999,9999,9999,0,0,7778,10.66185457,40.8762684,15.80750491,0.0492,0.28155044,0.9562778,1,2,7993,10.66197329,40.87631016,15.99155224,0.0742,7709,10.66184414,40.87623101,16.96455224,0.1941,0.45252624,0.90168476,1,9999,9999,9999,9999,9999,9999,0,0,2,0.00699888,0.9737473,1
1107,10.65464704,40.8911497,6,7655,10.65472432,40.89114816,17.07450491,0.0649,7679,10.65463901,40.89109525,17.06350491,0.0464,0.30030334,0.9528202,1,4482,10.65461977,40.89110278,17.00750491,0.0631,0.18169998,0.96689135,1,3,6388,10.65467653,40.89118342,17.48055224,0.1043,4738,10.65466127,40.89118492,17.06855224,0.0524,0.041878708,0.97025794,1,180,10.65456135,40.89118369,17.45355224,0.0711,0.29269546,0.9506745,1,3,0.25848117,0.96068764,1
1108,10.65765144,40.89206282,6,7656,10.65774854,40.89203054,17.25850491,0.0621,7681,10.65768685,40.89202476,16.99050491,0.0519,0.16916779,0.96739805,1,6959,10.65766374,40.89204626,17.22550491,0.0598,0.16139528,0.9814622,0.57614255,3,5627,10.65765189,40.89207414,17.54455224,0.0854,5452,10.65758092,40.89205756,17.11755224,0.0558,0.2021505,0.96233225,1,7637,10.65757672,40.89214368,17.43155224,0.0655,0.30028158,0.94933987,0.9999879,3,0.33544236,0.9483596,1
1109,10.66345244,40.88255589,5,7659,10.66350377,40.88252794,16.19750491,0.0665,9999,9999,9999,9999,9999,9999,0,0,11915,10.66345148,40.88257879,17.84250491,0.1813,0.23187633,0.98080575,0.50199175,2,8016,10.66348777,40.8825732,16.66255224,0.0967,10650,10.663446,40.88253392,16.92755224,0.0963,0.1814427,0.9640911,1,13125,10.66334802,40.88256814,16.63455224,0.0751,0.32775566,0.9438941,1,3,0.13827659,0.9705219,1
