S1_1_3_4_ID,S1_1_3_4_S1_1_3_S1_F1_RA,S1_1_3_4_S1_1_3_S1_F1_DEC,S1_1_3_4_S1_1_3_S1_F1_MAG1_1,S1_1_3_4_S1_1_3_S1_F1_ERR1_1,S1_1_3_4_S1_1_3_S1_F3_ID,S1_1_3_4_S1_1_3_S1_F3_RA,S1_1_3_4_S1_1_3_S1_F3_DEC,S1_1_3_4_S1_1_3_S1_F3_MAG1_3,S1_1_3_4_S1_1_3_S1_F3_ERR1_3,S1_1_3_4_S1_1_3_Separation_S1_F3_S1_F1,S1_1_3_4_S1_1_3_Separation_max,S1_1_3_4_S1_1_3_ncat,S1_1_3_4_S1_1_3_dist_bayesfactor,S1_1_3_4_S1_1_3_dist_post,S1_1_3_4_S1_1_3_p_single,S1_1_3_4_S1_1_3_p_any,S1_1_3_4_S1_1_3_p_i,S1_1_3_4_S1_1_3_match_flag,S1_1_3_4_S1_1_3_asn,S1_1_3_4_S1_1_3_RA,S1_1_3_4_S1_1_3_DEC,S1_1_3_4_S1_F4_ID,S1_1_3_4_S1_F4_RA,S1_1_3_4_S1_F4_DEC,S1_1_3_4_S1_F4_MAG1_4,S1_1_3_4_S1_F4_ERR1_4,S1_1_3_4_Separation_S1_F4_S1_1_3,S1_1_3_4_Separation_max,S1_1_3_4_ncat,S1_1_3_4_dist_bayesfactor,S1_1_3_4_dist_post,S1_1_3_4_p_single,S1_1_3_4_p_any,S1_1_3_4_p_i,S1_1_3_4_match_flag,S1_1_3_4_asn,S1_1_3_4_RA,S1_1_3_4_DEC,S2_1_3_4_ID,S2_1_3_4_S2_1_3_S2_F1_RA,S2_1_3_4_S2_1_3_S2_F1_DEC,S2_1_3_4_S2_1_3_S2_F1_MAG2_1,S2_1_3_4_S2_1_3_S2_F1_ERR2_1,S2_1_3_4_S2_1_3_S2_F3_ID,S2_1_3_4_S2_1_3_S2_F3_RA,S2_1_3_4_S2_1_3_S2_F3_DEC,S2_1_3_4_S2_1_3_S2_F3_MAG2_3,S2_1_3_4_S2_1_3_S2_F3_ERR2_3,S2_1_3_4_S2_1_3_Separation_S2_F3_S2_F1,S2_1_3_4_S2_1_3_Separation_max,S2_1_3_4_S2_1_3_ncat,S2_1_3_4_S2_1_3_dist_bayesfactor,S2_1_3_4_S2_1_3_dist_post,S2_1_3_4_S2_1_3_p_single,S2_1_3_4_S2_1_3_p_any,S2_1_3_4_S2_1_3_p_i,S2_1_3_4_S2_1_3_match_flag,S2_1_3_4_S2_1_3_asn,S2_1_3_4_S2_1_3_RA,S2_1_3_4_S2_1_3_DEC,S2_1_3_4_S2_F4_ID,S2_1_3_4_S2_F4_RA,S2_1_3_4_S2_F4_DEC,S2_1_3_4_S2_F4_MAG2_4,S2_1_3_4_S2_F4_ERR2_4,S2_1_3_4_Separation_S2_F4_S2_1_3,S2_1_3_4_Separation_max,S2_1_3_4_ncat,S2_1_3_4_dist_bayesfactor,S2_1_3_4_dist_post,S2_1_3_4_p_single,S2_1_3_4_p_any,S2_1_3_4_p_i,S2_1_3_4_match_flag,S2_1_3_4_asn,S2_1_3_4_RA,S2_1_3_4_DEC,Separation_S2_1_3_4_S1_1_3_4,Separation_max,ncat,dist_bayesfactor,dist_post,p_single,p_any,p_i,match_flag,total_asn,mean_RA,mean_DEC
941,10.65553927,40.9064965,17.40550491,0.0552,4416,10.65552543,40.90648847,17.36850491,0.0341,0.047472548,0.047472548,2,12.020673,0.97221315,0.97221315,0.97221315,1.0,1,2,10.65553235,40.906492485,991,10.65551328,40.90649524,17.28350491,0.0481,0.05282517,0.05282517,2,12.019216,0.9724333,0.9724333,0.9724333,1.0,1,3,10.6555259933333,40.9064934033333,3698,10.65554299,40.90654352,17.00455224,0.0367,3386,10.65553368,40.90651157,16.88155224,0.039,0.117776245,0.117776245,2,11.989139,0.96799284,0.96799284,0.96799284,1.0,1,2,10.655538335,40.906527545,1345,10.65543415,40.90652661,16.98255224,0.06,0.28348693,0.28348693,2,11.808653,0.95220643,0.95220643,0.95220643,1.0,1,3,10.6555036066667,40.9065272333333,0.13617016,0.13617016,2,11.97646,0.9706251,0.9706251,0.9706251,1.0,1,6,10.6555148,40.906510318333304
942,10.65151815,40.90786585,17.01850491,0.0471,2533,10.65145906,40.90780787,16.82750491,0.0394,0.26346552,0.26346552,2,11.838377,0.958324,0.958324,0.958324,1.0,1,2,10.651488605,40.90783686,2734,10.65138995,40.90786863,16.90550491,0.0426,0.2917668,0.2917668,2,11.795724,0.9547214,0.9547214,0.95530057,0.98661,1,3,10.65145572,40.90784745,6425,10.65145682,40.90790526,17.15955224,0.0387,2696,10.65143525,40.90788413,17.28955224,0.0621,0.09607523,0.09607523,2,12.001736,0.9688794,0.9688794,0.9688794,1.0,1,2,10.651446035,40.907894695,2762,10.65134628,40.90792556,17.13955224,0.0521,0.29327238,0.29327238,2,11.793333,0.9505753,0.9505753,0.9505753,1.0,1,3,10.6514127833333,40.9079049833333,0.23779313,0.23779313,2,11.873306,0.9630407,0.9630407,0.9630407,1.0,1,6,10.65143425166665,40.90787621666665
943,10.65964911,40.90780313,15.78550491,0.0254,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.65964911,40.90780313,7541,10.65957178,40.90779931,15.76350491,0.0418,0.21084467,0.21084467,2,11.906123,0.96452427,0.96452427,0.96452427,1.0,1,2,10.659610445,40.90780122,898,10.659655,40.90781486,16.09955224,0.0386,714,10.65962333,40.90779611,16.05255224,0.0391,0.10945713,0.10945713,2,11.99427,0.9683569,0.9683569,0.9683569,1.0,1,2,10.659639165,40.907805485,3426,10.65949266,40.90781607,16.01255224,0.0247,0.40042093,0.40042093,2,11.591581,0.92358375,0.92358375,0.92358375,1.0,1,3,10.65959033,40.9078090133333,0.061500274,0.061500274,2,12.016524,0.9731442,0.9731442,0.9731442,1.0,1,5,10.6596003875,40.90780511666665
948,10.6610055,40.91278583,18.02650491,0.0926,6953,10.66094475,40.91271309,18.08750491,0.0811,0.3096579,0.3096579,2,11.766518,0.9511909,0.9511909,0.9511909,1.0,1,2,10.660975125,40.91274946,6434,10.66096865,40.9128224,17.89050491,0.0561,0.2631742,0.2631742,2,11.838793,0.95882016,0.95882016,0.95882016,1.0,1,3,10.6609729666667,40.9127737733333,933,10.66080586,40.91278755,18.81455224,0.1988,2724,10.66099655,40.91281254,18.32155224,0.1476,0.52652365,0.52652365,2,11.274302,0.85362136,0.85362136,0.85362136,1.0,1,2,10.660901205,40.912800045,819,10.66106727,40.91282969,18.75255224,0.1421,0.46422127,0.46422127,2,11.441846,0.89541507,0.89541507,0.89541507,1.0,1,3,10.66095656,40.9128099266667,0.137593,0.137593,2,11.975403,0.9705556,0.9705556,0.9705556,1.0,1,6,10.66096476333335,40.91279185
977,10.7140093,40.84009538,17.08050491,0.0381,1082,10.7139496,40.84006893,17.05850491,0.0327,0.1884251,0.1884251,2,11.93042,0.96601295,0.96601295,0.96601295,1.0,1,2,10.71397945,40.840082155,7046,10.71393911,40.84006872,17.11550491,0.0363,0.12004219,0.12004219,2,11.987677,0.9704183,0.9704183,0.9704183,1.0,1,3,10.7139660033333,40.8400776766667,10556,10.71403568,40.84014061,17.44655224,0.0724,8248,10.71391496,40.84011301,17.51755224,0.08,0.34347054,0.34347054,2,11.706574,0.9403992,0.9403992,0.9403992,1.0,1,2,10.71397532,40.84012681,8965,10.71382557,40.8401586,17.56955224,0.0673,0.42360163,0.42360163,2,11.539734,0.9147203,0.9147203,0.9147203,1.0,1,3,10.7139254033333,40.8401374066667,0.24179327,0.24179327,2,11.868099,0.96261156,0.96261156,0.96261156,1.0,1,6,10.713945703333302,40.8401075416667
978,10.71697305,40.84408491,16.45650491,0.0288,1236,10.71690451,40.84404319,16.42250491,0.0358,0.23958208,0.23958208,2,11.870988,0.96122193,0.96122193,0.96122193,1.0,1,2,10.71693878,40.84406405,1128,10.71685912,40.84404547,16.53350491,0.0367,0.22702125,0.22702125,2,11.886897,0.96297795,0.96297795,0.96297795,1.0,1,3,10.7169122266667,40.8440578566667,2995,10.71692633,40.84409859,16.99155224,0.0588,5903,10.7168578,40.84401914,17.03555224,0.0726,0.34152484,0.34152484,2,11.710192,0.9408644,0.9408644,0.9408644,1.0,1,2,10.716892065,40.844058865,2317,10.71682128,40.84404407,17.00855224,0.052,0.19999659,0.19999659,2,11.9182205,0.96246344,0.96246344,0.96246344,1.0,1,3,10.71686847,40.8440539333333,0.1199998,0.1199998,2,11.987704,0.97135437,0.97135437,0.97135437,1.0,1,6,10.71689034833335,40.844055895
979,10.71747278,40.84502487,16.06950491,0.0261,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.71747278,40.84502487,1129,10.71739081,40.84500191,16.07850491,0.0278,0.2380428,0.2380428,2,11.872984,0.96181875,0.96181875,0.96181875,1.0,1,2,10.717431795,40.84501339,6029,10.71747919,40.84502781,16.29555224,0.0483,2301,10.71742913,40.84499229,16.06655224,0.0373,0.18691479,0.18691479,2,11.931959,0.96365243,0.96365243,0.96365243,1.0,1,2,10.71745416,40.84501005,4960,10.71736129,40.84501735,16.29655224,0.0467,0.25427765,0.25427765,2,11.851289,0.95648104,0.95648104,0.95648104,1.0,1,3,10.7174232033333,40.8450124833333,0.023624538,0.023624538,2,12.025275,0.97366583,0.97366583,0.97366583,1.0,1,5,10.71742749916665,40.84501293666665
982,10.71872992,40.84319197,17.04750491,0.0468,1239,10.71862654,40.84315206,16.96650491,0.037,0.31608695,0.31608695,2,11.755598,0.95001024,0.95001024,0.95001024,1.0,1,2,10.71867823,40.843172015,1132,10.71858373,40.84317586,17.20050491,0.0422,0.25773412,0.25773412,2,11.846485,0.9595138,0.9595138,0.9595138,1.0,1,3,10.71864673,40.8431732966667,1502,10.71872136,40.8431473,18.49855224,0.1034,1420,10.71862264,40.84316132,17.93955224,0.0704,0.27355152,0.27355152,2,11.823675,0.95383507,0.95383507,0.95383507,1.0,1,2,10.718672,40.84315431,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.718672,40.84315431,0.09699621,0.09699621,2,12.001253,0.97220975,0.97220975,0.97220975,1.0,1,5,10.718659365,40.843163803333354
985,10.71349402,40.84962002,17.10950491,0.0428,7031,10.71333662,40.8495786,17.21450491,0.0492,0.45381942,0.45381942,2,11.467766,0.9073667,0.9073667,0.90826863,0.98928016,1,2,10.71341532,40.84959931,7932,10.71337903,40.84955802,17.11450491,0.0348,0.17849654,0.17849654,2,11.940309,0.9671214,0.9671214,0.9671214,1.0,1,3,10.7134032233333,40.8495855466667,3787,10.71350127,40.84962926,17.73855224,0.0565,3657,10.71355718,40.84960231,17.80655224,0.0685,0.18053599,0.18053599,2,11.938321,0.9641621,0.9641621,0.9641621,1.0,1,2,10.713529225,40.849615785,4944,10.71344753,40.84959833,17.86055224,0.0729,0.23117161,0.23117161,2,11.881735,0.95930755,0.95930755,0.95930755,1.0,1,3,10.7135019933333,40.8496099666667,0.2829677,0.2829677,2,11.809451,0.95743585,0.95743585,0.95743585,1.0,1,6,10.7134526083333,40.8495977566667
992,10.65249894,40.89789042,16.90450491,0.0512,2585,10.6524181,40.89787499,16.72350491,0.0425,0.22688353,0.22688353,2,11.887067,0.9625786,0.9625786,0.9625786,1.0,1,2,10.65245852,40.897882705,5206,10.65240561,40.89790495,17.22050491,0.0626,0.16474941,0.16474941,2,11.953116,0.96804637,0.96804637,0.96804637,1.0,1,3,10.6524408833333,40.89789012,2237,10.65255039,40.89795659,17.09055224,0.0576,157,10.65241041,40.89793371,16.90255224,0.0445,0.3897115,0.3897115,2,11.61455,0.92735434,0.92735434,0.92735434,1.0,1,2,10.6524804,40.89794515,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.6524804,40.89794515,0.2254101,0.2254101,2,11.888875,0.96429574,0.96429574,0.96429574,1.0,1,5,10.65246064166665,40.897917635
993,10.65259929,40.89873242,16.03850491,0.0345,2586,10.65256835,40.89869716,16.15650491,0.0358,0.15231867,0.15231867,2,11.963815,0.96844906,0.96844906,0.96844906,1.0,1,2,10.65258382,40.89871479,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.65258382,40.89871479,5009,10.65260265,40.89877048,16.05355224,0.0292,158,10.65253585,40.89876899,16.29355224,0.0383,0.18185015,0.18185015,2,11.937029,0.9640591,0.9640591,0.9640591,1.0,1,2,10.65256925,40.898769735,5784,10.65244567,40.89877274,16.21455224,0.0524,0.33645034,0.33645034,2,11.71953,0.9419517,0.9419517,0.9419517,1.0,1,3,10.6525280566667,40.8987707366667,0.25217035,0.25217035,2,11.854186,0.96144134,0.96144134,0.96144134,1.0,1,5,10.65255593833335,40.898742763333345
994,10.65355864,40.8993705,16.80550491,0.0449,5186,10.65345705,40.89931904,16.68150491,0.0428,0.33277157,0.33277157,2,11.7262125,0.9466973,0.9466973,0.9466973,1.0,1,2,10.653507845,40.89934477,2689,10.65344612,40.89929723,16.72250491,0.0499,0.23979326,0.23979326,2,11.870713,0.9616263,0.9616263,0.9616263,1.0,1,3,10.65348727,40.8993289233333,6411,10.65354755,40.89940619,16.94655224,0.0491,3400,10.65345484,40.89938237,16.83355224,0.0518,0.26644894,0.26644894,2,11.834085,0.9548792,0.9548792,0.9548792,1.0,1,2,10.653501195,40.89939428,1324,10.65343726,40.89938081,16.78355224,0.0388,0.18060513,0.18060513,2,11.938253,0.9640948,0.9640948,0.9640948,1.0,1,3,10.6534798833333,40.89938979,0.22003995,0.22003995,2,11.895369,0.9648069,0.9648069,0.9648069,1.0,1,6,10.65348357666665,40.89935935666665
1028,10.708978,40.82988994,17.23950491,0.0328,1173,10.70895529,40.82982509,17.16350491,0.0381,0.24151678,0.24151678,2,11.868462,0.96100456,0.96100456,0.96100456,1.0,1,2,10.708966645,40.829857515,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.708966645,40.829857515,2266,10.70888284,40.82987669,17.81255224,0.0476,4200,10.7088915,40.82994306,18.15355224,0.1208,0.24009365,0.24009365,2,11.870322,0.95834076,0.95834076,0.95834076,1.0,1,2,10.70888717,40.829909875,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.70888717,40.829909875,0.2870489,0.2870489,2,11.803137,0.9568394,0.9568394,0.9568394,1.0,1,4,10.7089269075,40.829883695
1063,10.71702255,40.83510195,16.26550491,0.0371,3049,10.71697641,40.83506048,16.17650491,0.0365,0.19514588,0.19514588,2,11.923423,0.96547997,0.96547997,0.96547997,1.0,1,2,10.71699948,40.835081215,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.71699948,40.835081215,3759,10.71699109,40.83513175,16.95755224,0.0645,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.71699109,40.83513175,10663,10.7166741,40.83510693,18.26355224,0.1587,0.86800945,0.86800945,2,9.981696,0.22884741,0.22884741,0.22884741,1.0,1,2,10.716832595,40.83511934,0.47482058,0.47482058,2,11.41483,0.90066165,0.90066165,0.90066165,1.0,1,4,10.716916037499999,40.835100277500004
1066,10.72067316,40.83498744,16.94350491,0.0345,7043,10.72059753,40.83489987,16.88050491,0.0403,0.37658808,0.37658808,2,11.641847,0.936,0.936,0.936,1.0,1,2,10.720635345,40.834943655,3817,10.72053498,40.83493958,16.94950491,0.0304,0.27376223,0.27376223,2,11.823362,0.9573941,0.9573941,0.9573941,1.0,1,3,10.72060189,40.8349422966667,958,10.72064754,40.83495844,17.69555224,0.099,3694,10.72062198,40.83496467,17.36155224,0.0579,0.073142424,0.073142424,2,12.012269,0.96960247,0.96960247,0.96960247,1.0,1,2,10.72063476,40.834961555,3691,10.72056621,40.83497705,17.41955224,0.0435,0.19486739,0.19486739,2,11.9237175,0.96291804,0.96291804,0.96291804,1.0,1,3,10.72061191,40.83496672,0.09206237,0.09206237,2,12.003785,0.97236687,0.97236687,0.97236687,1.0,1,6,10.7206069,40.834954508333354
1119,10.72367421,40.85601807,16.98750491,0.0263,7749,10.72359226,40.85598359,16.97150491,0.0248,0.25534153,0.25534153,2,11.849817,0.95936346,0.95936346,0.95936346,1.0,1,2,10.723633235,40.85600083,4792,10.72353802,40.85600611,17.01150491,0.0278,0.25995505,0.25995505,2,11.843365,0.9592337,0.9592337,0.9592337,1.0,1,3,10.7236014966667,40.85600259,3886,10.7236635,40.85601444,16.54455224,0.0476,3755,10.72352781,40.85604187,16.65155224,0.0575,0.3824363,0.3824363,2,11.629798,0.9296844,0.9296844,0.9296844,1.0,1,2,10.723595655,40.856028155,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.723595655,40.856028155,0.093398415,0.093398415,2,12.003113,0.9723252,0.9723252,0.9723252,1.0,1,5,10.72359857583335,40.856015372499996
1129,10.6728487,40.90732418,15.64650491,0.0262,6423,10.67280411,40.9072885,15.45850491,0.0245,0.17668402,0.17668402,2,11.942056,0.9668817,0.9668817,0.9668817,1.0,1,2,10.672826405,40.90730634,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.672826405,40.90730634,5130,10.6728587,40.90732809,15.47455224,0.0363,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.6728587,40.90732809,4842,10.67273333,40.90732073,15.15755224,0.0242,0.3421306,0.3421306,2,11.709067,0.94062036,0.94062036,0.94062036,1.0,1,2,10.672796015,40.90732441,0.10520669,0.10520669,2,11.996747,0.97192806,0.97192806,0.97192806,1.0,1,4,10.672811209999999,40.907315374999996
1132,10.67271678,40.91032025,16.97750491,0.0302,2850,10.67267478,40.91027839,16.99950491,0.0311,0.18911977,0.18911977,2,11.9297085,0.96595913,0.96595913,0.96595913,1.0,1,2,10.67269578,40.91029932,4589,10.67264664,40.91030667,17.01050491,0.0239,0.13628596,0.13628596,2,11.976375,0.969662,0.969662,0.969662,1.0,1,3,10.6726794,40.91030177,976,10.67281953,40.91032121,17.63655224,0.0748,805,10.67269771,40.91035028,17.60055224,0.0908,0.34755918,0.34755918,2,11.698905,0.93940175,0.93940175,0.93940175,1.0,1,2,10.67275862,40.910335745,2176,10.67261139,40.91033124,17.79155224,0.0831,0.4008891,0.4008891,2,11.590563,0.9234181,0.9234181,0.9234181,1.0,1,3,10.6727095433333,40.9103342433333,0.14280087,0.14280087,2,11.971439,0.97029364,0.97029364,0.97029364,1.0,1,6,10.672694471666649,40.91031800666665
1133,10.67542831,40.90879761,16.61650491,0.0405,2853,10.67536862,40.90874959,16.40750491,0.0372,0.23718822,0.23718822,2,11.874086,0.961487,0.961487,0.961487,1.0,1,2,10.675398465,40.9087736,4594,10.67531765,40.90879053,16.42950491,0.0236,0.2281652,0.2281652,2,11.885484,0.9628618,0.9628618,0.9628618,1.0,1,3,10.6753715266667,40.9087792433333,6519,10.6754446,40.90881744,16.71055224,0.0487,4144,10.67540425,40.90873887,16.56155224,0.0585,0.30340907,0.30340907,2,11.7769165,0.94885564,0.94885564,0.94885564,1.0,1,2,10.675424425,40.908778155,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.675424425,40.908778155,0.14397441,0.14397441,2,11.970526,0.97023296,0.97023296,0.97023296,1.0,1,5,10.675397975833349,40.908778699166646
1137,10.67368094,40.91224721,17.08050491,0.0502,1060,10.67359089,40.9122471,17.23350491,0.0494,0.24498752,0.24498752,2,11.863878,0.9606071,0.9606071,0.9606071,1.0,1,2,10.673635915,40.912247155,4595,10.67364277,40.91223301,16.73950491,0.0444,0.05422964,0.05422964,2,12.018807,0.9724081,0.9724081,0.9724081,1.0,1,3,10.6736382,40.91224244,5150,10.67370596,40.91220141,17.15755224,0.0652,3511,10.67358349,40.91223231,17.47555224,0.0558,0.35126728,0.35126728,2,11.691872,0.9384732,0.9384732,0.9384732,1.0,1,2,10.673644725,40.91221686,2182,10.67350522,40.91225904,16.97555224,0.0601,0.40878245,0.40878245,2,11.5732155,0.92054516,0.92054516,0.92054516,1.0,1,3,10.6735982233333,40.91223092,0.11639806,0.11639806,2,11.990015,0.97150207,0.97150207,0.97150207,1.0,1,6,10.67361821166665,40.91223668
1140,10.68013008,40.91264987,15.89350491,0.0215,1105,10.68008346,40.91262775,15.89150491,0.0234,0.14975864,0.14975864,2,11.965914,0.9685964,0.9685964,0.9685964,1.0,1,2,10.68010677,40.91263881,3804,10.68006352,40.91265028,15.65050491,0.0233,0.124698915,0.124698915,2,11.984583,0.9702131,0.9702131,0.9702131,1.0,1,3,10.6800923533333,40.9126426333333,6543,10.68018227,40.91263374,16.09455224,0.0339,2176,10.68010775,40.91266377,16.22255224,0.0307,0.22975865,0.22975865,2,11.883503,0.9595357,0.9595357,0.9595357,1.0,1,2,10.68014501,40.912648755,3606,10.67999511,40.91267956,16.11555224,0.0361,0.42262027,0.42262027,2,11.541987,0.9151243,0.9151243,0.9151243,1.0,1,3,10.6800950433333,40.9126590233333,0.059456114,0.059456114,2,12.017195,0.9731845,0.9731845,0.9731845,1.0,1,6,10.6800936983333,40.9126508283333
1146,10.68536069,40.91163247,16.16750491,0.0274,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.68536069,40.91163247,4711,10.68528525,40.91159482,16.12850491,0.028,0.24595778,0.24595778,2,11.862586,0.9609297,0.9609297,0.9609297,1.0,1,2,10.68532297,40.911613645,3040,10.68537582,40.91166905,16.20455224,0.0439,2209,10.68528648,40.91160712,16.25255224,0.0455,0.32982257,0.32982257,2,11.731517,0.94353795,0.94353795,0.94353795,1.0,1,2,10.68533115,40.911638085,13439,10.68501059,40.91189659,18.74655224,0.2728,1.2753936,1.2753936,2,7.6115656,0.0012639372,0.0012639372,0.0012639372,1.0,1,3,10.6852242966667,40.9117242533333,0.48022977,0.48022977,2,11.400807,0.89773524,0.89773524,0.89773524,1.0,1,5,10.685273633333349,40.91166894916665
1147,10.68833395,40.91598281,16.40950491,0.0253,3788,10.68830792,40.91595418,16.45950491,0.0239,0.12504964,0.12504964,2,11.984345,0.9698619,0.9698619,0.97842765,0.70951784,1,2,10.688320935,40.915968495,3081,10.68821931,40.91594507,16.45250491,0.0285,0.28903794,0.28903794,2,11.800026,0.9551477,0.9551477,0.9551477,1.0,1,3,10.68828706,40.9159606866667,4447,10.68836193,40.91603065,16.68955224,0.0504,892,10.68823558,40.91601461,16.78855224,0.0511,0.3485408,0.3485408,2,11.69705,0.9391582,0.9391582,0.9391582,1.0,1,2,10.688298755,40.91602263,6342,10.68813182,40.91604605,16.75955224,0.0507,0.46189228,0.46189228,2,11.4477005,0.89667076,0.89667076,0.89667076,1.0,1,3,10.68824311,40.9160304366667,0.27811208,0.27811208,2,11.816846,0.9581244,0.9581244,0.9581244,1.0,1,6,10.688265085000001,40.915995561666705
1152,10.69222512,40.9202112,18.30050491,0.1454,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,1,10.69222512,40.9202112,3143,10.69216596,40.92014084,18.08150491,0.0997,0.3000953,0.3000953,2,11.782345,0.95337075,0.95337075,0.95337075,1.0,1,2,10.69219554,40.92017602,3971,10.69227256,40.92014396,18.43255224,0.133,9067,10.69213128,40.92012399,18.33455224,0.0962,0.39098248,0.39098248,2,11.611856,0.92693543,0.92693543,0.92693543,1.0,1,2,10.69220192,40.920133975,9045,10.6919927,40.92009693,18.24855224,0.1105,0.5845459,0.5845459,2,11.099317,0.79552954,0.79552954,0.79552954,1.0,1,3,10.69213218,40.9201216266667,0.260864,0.260864,2,11.842079,0.9603945,0.9603945,0.9603945,1.0,1,5,10.69216386,40.92014882333335
1161,10.69888205,40.88596973,16.89050491,0.0619,7288,10.69883173,40.88595683,16.59850491,0.0499,0.14461298,0.14461298,2,11.970025,0.9688831,0.9688831,0.9688831,1.0,1,2,10.69885689,40.88596328,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.69885689,40.88596328,1018,10.69885133,40.88594447,16.85155224,0.0631,6356,10.69885784,40.88592179,16.98355224,0.06,0.08354832,0.08354832,2,12.007843,0.9693007,0.9693007,0.9693007,1.0,1,2,10.698854585,40.88593313,2292,10.69876816,40.8859694,16.78055224,0.0522,0.26902947,0.26902947,2,11.830335,0.9544279,0.9544279,0.9544279,1.0,1,3,10.6988257766667,40.88594522,0.10676009,0.10676009,2,11.995853,0.97187185,0.97187185,0.9756947,0.86070657,1,5,10.69884133333335,40.88595425
1164,10.7179464,40.8883761,17.96350491,0.0665,1309,10.71788995,40.88836323,17.61550491,0.0603,0.16046591,0.16046591,2,11.956898,0.96795875,0.96795875,0.96795875,1.0,1,2,10.717918175,40.888369665,3308,10.71779687,40.88840193,17.75050491,0.0735,0.34997517,0.34997517,2,11.694331,0.9434873,0.9434873,0.9434873,1.0,1,3,10.71787774,40.88838042,9530,10.71799618,40.88833575,18.18255224,0.0668,8270,10.71788131,40.8883823,18.40055224,0.0925,0.3547072,0.3547072,2,11.68528,0.93759096,0.93759096,0.93759096,1.0,1,2,10.717938745,40.888359025,8218,10.71780822,40.88840814,18.52155224,0.1265,0.39680195,0.39680195,2,11.599413,0.9248467,0.9248467,0.9248467,1.0,1,3,10.7178952366667,40.8883753966667,0.05093634,0.05093634,2,12.019748,0.97333753,0.97333753,0.97333753,1.0,1,6,10.71788648833335,40.888377908333354
1182,10.71896137,40.85328686,16.29050491,0.0377,1322,10.71894838,40.85326834,16.33650491,0.0347,0.07547391,0.07547391,2,12.011329,0.971626,0.971626,0.971626,1.0,1,2,10.718954875,40.8532776,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.718954875,40.8532776,2383,10.71901689,40.85330876,16.61455224,0.0414,955,10.718911,40.85330518,16.73655224,0.0405,0.28862557,0.28862557,2,11.800673,0.951446,0.951446,0.951446,1.0,1,2,10.718963945,40.85330697,5569,10.71887814,40.85327664,16.59555224,0.034,0.2579005,0.2579005,2,11.846252,0.95599574,0.95599574,0.95599574,1.0,1,3,10.7189353433333,40.85329686,0.08738468,0.08738468,2,12.006063,0.9725075,0.9725075,0.9725075,1.0,1,5,10.71894510916665,40.85328723
1183,10.71989355,40.85300401,16.74950491,0.0471,6505,10.71987743,40.85306764,16.72350491,0.066,0.23323573,0.23323573,2,11.879133,0.961915,0.961915,0.961915,1.0,1,2,10.71988549,40.853035825,-99,-99.0,-99.0,-99.0,-99.0,nan,0.0,1,0.0,1.0,1.0,0.0,0.0,1,2,10.71988549,40.853035825,2384,10.71986941,40.85300918,17.11955224,0.0624,3724,10.71976725,40.85296923,17.12255224,0.054,0.3131606,0.3131606,2,11.760596,0.9470009,0.9470009,0.9470009,1.0,1,2,10.71981833,40.852989205,2856,10.71973472,40.85303154,17.04755224,0.0566,0.27397338,0.27397338,2,11.823048,0.9536925,0.9536925,0.9536925,1.0,1,3,10.71979046,40.8530033166667,0.28400075,0.28400075,2,11.807861,0.9572864,0.9572864,0.9572864,1.0,1,5,10.719837975,40.853019570833354
